"","","Ind Code","Ind Name","Region","Country","City","Frequency","Period","Actual","Previous","Consensus","Revision","Date","Time","Revise Date"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Aug 2016 (R)","21928.00 GWH","22625.00 GWH","-","F","Aug 31, 2016","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Jul 2016 (R)","22625.00 GWH","21526.00 GWH","-","F","Jul 31, 2016","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Jun 2016 (R)","21526.00 GWH","21422.00 GWH","-","F","Jun 30, 2016","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 May 2016 (R)","21422.00 GWH","20324.00 GWH","-","F","May 31, 2016","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Apr 2016 (R)","20324.00 GWH","20774.00 GWH","-","F","Apr 30, 2016","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Mar 2016 (R)","20774.00 GWH","20000.00 GWH","-","F","Mar 31, 2016","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","29 Feb 2016 (R)","20000.00 GWH","20704.00 GWH","-","F","Feb 29, 2016","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Jan 2016 (R)","20704.00 GWH","20308.00 GWH","-","F","Jan 31, 2016","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Dec 2015 (R)","20308.00 GWH","20467.00 GWH","-","F","Dec 31, 2015","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Nov 2015 (R)","20467.00 GWH","21080.00 GWH","-","F","Nov 30, 2015","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Oct 2015 (R)","21080.00 GWH","20579.00 GWH","-","F","Oct 31, 2015","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Sep 2015 (R)","20579.00 GWH","21109.00 GWH","-","F","Sep 30, 2015","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Aug 2015 (R)","21109.00 GWH","21984.00 GWH","-","F","Aug 31, 2015","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Jul 2015 (R)","21984.00 GWH","21425.00 GWH","-","F","Jul 31, 2015","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Jun 2015 (R)","21425.00 GWH","21162.00 GWH","-","F","Jun 30, 2015","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 May 2015 (R)","21162.00 GWH","20132.00 GWH","-","F","May 31, 2015","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Apr 2015 (R)","20132.00 GWH","21621.00 GWH","-","F","Apr 30, 2015","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Mar 2015","21621.00 GWH","19415.00 GWH","-","F","Mar 31, 2015","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","28 Feb 2015","19415.00 GWH","21108.00 GWH","-","F","Feb 28, 2015","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Jan 2015","21108.00 GWH","20320.00 GWH","-","F","Jan 31, 2015","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Dec 2014","20320.00 GWH","20704.00 GWH","-","F","Dec 31, 2014","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Nov 2014","20704.00 GWH","21722.00 GWH","-","F","Nov 30, 2014","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Oct 2014","21722.00 GWH","21306.00 GWH","-","F","Oct 31, 2014","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Sep 2014","21306.00 GWH","22104.00 GWH","-","F","Sep 30, 2014","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Aug 2014","22104.00 GWH","22524.00 GWH","-","F","Aug 31, 2014","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Jul 2014","22524.00 GWH","21598.00 GWH","-","F","Jul 31, 2014","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Jun 2014","21598.00 GWH","21664.00 GWH","-","F","Jun 30, 2014","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 May 2014","21664.00 GWH","20778.00 GWH","-","F","May 31, 2014","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Apr 2014","20778.00 GWH","21380.00 GWH","-","F","Apr 30, 2014","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Mar 2014","21380.00 GWH","19527.00 GWH","-","F","Mar 31, 2014","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","28 Feb 2014","19527.00 GWH","21138.00 GWH","-","F","Feb 28, 2014","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Jan 2014","21138.00 GWH","20199.00 GWH","-","F","Jan 31, 2014","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Dec 2013","20199.00 GWH","20838.00 GWH","-","F","Dec 31, 2013","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Nov 2013","20838.00 GWH","21615.00 GWH","-","F","Nov 30, 2013","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Oct 2013","21615.00 GWH","21052.00 GWH","-","F","Oct 31, 2013","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Sep 2013","21052.00 GWH","22549.00 GWH","-","F","Sep 30, 2013","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Aug 2013","22549.00 GWH","23015.00 GWH","-","F","Aug 31, 2013","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Jul 2013","23015.00 GWH","22110.00 GWH","-","F","Jul 31, 2013","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Jun 2013","22110.00 GWH","21892.00 GWH","-","F","Jun 30, 2013","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 May 2013","21892.00 GWH","20924.00 GWH","-","F","May 31, 2013","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Apr 2013","20924.00 GWH","21540.00 GWH","-","F","Apr 30, 2013","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Mar 2013","21540.00 GWH","19584.00 GWH","-","F","Mar 31, 2013","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","28 Feb 2013","19584.00 GWH","20819.00 GWH","-","F","Feb 28, 2013","00:00","-"
