"","","Ind Code","Ind Name","Region","Country","City","Frequency","Period","Actual","Previous","Consensus","Revision","Date","Time","Revise Date"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Dec 2017","ZAR-80280.00 mn","ZAR-7380.00 mn","-","F","Dec 31, 2017","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Nov 2017","ZAR-7380.00 mn","ZAR27611.00 mn","-","F","Nov 30, 2017","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Oct 2017","ZAR27611.00 mn","ZAR58589.00 mn","-","F","Oct 31, 2017","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Sep 2017","ZAR58589.00 mn","ZAR11658.00 mn","-","F","Sep 30, 2017","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Aug 2017","ZAR11658.00 mn","ZAR-2151.00 mn","-","F","Aug 31, 2017","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Jul 2017","ZAR-2151.00 mn","ZAR24193.00 mn","-","F","Jul 31, 2017","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Jun 2017","ZAR24193.00 mn","ZAR8990.00 mn","-","F","Jun 30, 2017","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 May 2017","ZAR8990.00 mn","ZAR-3670.00 mn","-","F","May 31, 2017","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Apr 2017","ZAR-3670.00 mn","ZAR41638.00 mn","-","F","Apr 30, 2017","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Mar 2017","ZAR41638.00 mn","ZAR-44750.00 mn","-","F","Mar 31, 2017","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","28 Feb 2017","ZAR-44750.00 mn","ZAR-35751.00 mn","-","F","Feb 28, 2017","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Jan 2017","ZAR-35751.00 mn","ZAR-30212.00 mn","-","F","Jan 31, 2017","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Dec 2016","ZAR-30212.00 mn","ZAR-30058.00 mn","-","F","Dec 31, 2016","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Nov 2016","ZAR-30058.00 mn","ZAR70897.00 mn","-","F","Nov 30, 2016","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Oct 2016","ZAR70897.00 mn","ZAR-71892.00 mn","-","F","Oct 31, 2016","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Sep 2016","ZAR-71892.00 mn","ZAR27761.00 mn","-","F","Sep 30, 2016","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Aug 2016","ZAR27761.00 mn","ZAR-29396.00 mn","-","F","Aug 31, 2016","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Jul 2016","ZAR-29396.00 mn","ZAR-55322.00 mn","-","F","Jul 31, 2016","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Jun 2016","ZAR-55322.00 mn","ZAR86023.00 mn","-","F","Jun 30, 2016","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 May 2016","ZAR86023.00 mn","ZAR-23112.00 mn","-","F","May 31, 2016","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Apr 2016","ZAR-23112.00 mn","ZAR-43379.00 mn","-","F","Apr 30, 2016","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Mar 2016","ZAR-43379.00 mn","ZAR13486.00 mn","-","F","Mar 31, 2016","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","29 Feb 2016","ZAR13486.00 mn","ZAR5216.00 mn","-","F","Feb 29, 2016","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Jan 2016","ZAR5216.00 mn","ZAR100210.00 mn","-","F","Jan 31, 2016","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Dec 2015","ZAR100210.00 mn","ZAR-22450.00 mn","-","F","Dec 31, 2015","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Nov 2015","ZAR-22450.00 mn","ZAR-29797.00 mn","-","F","Nov 30, 2015","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Oct 2015","ZAR-29797.00 mn","ZAR33018.00 mn","-","F","Oct 31, 2015","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Sep 2015","ZAR33018.00 mn","ZAR20397.00 mn","-","F","Sep 30, 2015","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Aug 2015","ZAR20397.00 mn","ZAR-5343.00 mn","-","F","Aug 31, 2015","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Jul 2015","ZAR-5343.00 mn","ZAR52940.00 mn","-","F","Jul 31, 2015","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Jun 2015","ZAR52940.00 mn","ZAR34788.00 mn","-","F","Jun 30, 2015","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 May 2015","ZAR34788.00 mn","ZAR-9307.00 mn","-","F","May 31, 2015","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Apr 2015","ZAR-9307.00 mn","ZAR34568.00 mn","-","F","Apr 30, 2015","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Mar 2015","ZAR34568.00 mn","ZAR16885.00 mn","-","F","Mar 31, 2015","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","28 Feb 2015","ZAR16885.00 mn","ZAR-35622.00 mn","-","F","Feb 28, 2015","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Jan 2015","ZAR-35622.00 mn","ZAR13698.00 mn","-","F","Jan 31, 2015","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Dec 2014","ZAR13698.00 mn","ZAR-2371.00 mn","-","F","Dec 31, 2014","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Nov 2014","ZAR-2371.00 mn","ZAR-38924.00 mn","-","F","Nov 30, 2014","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Oct 2014","ZAR-38924.00 mn","ZAR27405.00 mn","-","F","Oct 31, 2014","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Sep 2014","ZAR27405.00 mn","ZAR-9542.00 mn","-","F","Sep 30, 2014","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Aug 2014","ZAR-9542.00 mn","ZAR-23310.00 mn","-","F","Aug 31, 2014","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Jul 2014","ZAR-23310.00 mn","ZAR10348.00 mn","-","F","Jul 31, 2014","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Jun 2014","ZAR10348.00 mn","ZAR13866.00 mn","-","F","Jun 30, 2014","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 May 2014","ZAR13866.00 mn","ZAR-25658.00 mn","-","F","May 31, 2014","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Apr 2014","ZAR-25658.00 mn","ZAR11875.00 mn","-","F","Apr 30, 2014","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Mar 2014","ZAR11875.00 mn","ZAR-35664.00 mn","-","F","Mar 31, 2014","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","28 Feb 2014","ZAR-35664.00 mn","ZAR20534.00 mn","-","F","Feb 28, 2014","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Jan 2014","ZAR20534.00 mn","ZAR12000.00 mn","-","F","Jan 31, 2014","00:00","-"
