"","","Ind Code","Ind Name","Region","Country","City","Frequency","Period","Actual","Previous","Consensus","Revision","Date","Time","Revise Date"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Dec 2018","50.70","49.50","49.00","F","Jan 07, 2019","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Nov 2018","49.50","42.40","43.50","F","Dec 03, 2018","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Oct 2018","42.40","44.50","44.00","F","Nov 01, 2018","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Sep 2018 (R)","44.50","43.40","44.60","F","Oct 01, 2018","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Aug 2018","43.40","51.50","50.00","F","Sep 03, 2018","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Jul 2018","51.50","47.90","48.50","F","Aug 01, 2018","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Jun 2018","47.90","49.80","-","F","Jul 02, 2018","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 May 2018","49.80","50.90","50.70","F","Jun 01, 2018","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Apr 2018","50.90","46.90","48.00","F","May 02, 2018","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Mar 2018","46.90","50.80","-","F","Apr 03, 2018","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","28 Feb 2018","50.80","49.90","-","F","Mar 01, 2018","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Jan 2018","49.90","44.90","47.40","F","Feb 01, 2018","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Dec 2017","44.90","48.60","-","F","Jan 12, 2018","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Nov 2017","48.60","47.80","-","F","Dec 01, 2017","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Oct 2017","47.80","44.90","45.50","F","Nov 01, 2017","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Sep 2017","44.90","44.00","45.00","F","Oct 02, 2017","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Aug 2017","44.00","42.90","-","F","Sep 01, 2017","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Jul 2017","42.90","46.70","48.00","F","Aug 01, 2017","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Jun 2017","46.70","51.50","-","F","Jul 03, 2017","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 May 2017","51.50","44.70","46.00","F","Jun 01, 2017","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Apr 2017","44.70","52.20","51.40","F","May 02, 2017","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Mar 2017","52.20","52.50","51.80","F","Apr 03, 2017","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","28 Feb 2017","52.50","50.90","-","F","Mar 01, 2017","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Jan 2017","50.90","46.70","-","F","Feb 01, 2017","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Dec 2016","46.70","48.30","-","F","Jan 12, 2017","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Nov 2016","48.30","45.90","-","F","Dec 01, 2016","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Oct 2016","45.90","48.50","-","F","Nov 01, 2016","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Sep 2016 (R)","48.50","46.30","-","F","Oct 03, 2016","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Aug 2016","46.30","52.50","51.00","F","Sep 01, 2016","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Jul 2016","52.50","53.70","-","F","Aug 01, 2016","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Jun 2016","53.70","51.90","51.30","F","Jul 01, 2016","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 May 2016","51.90","54.90","-","F","Jun 01, 2016","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Apr 2016","54.90","50.50","50.20","F","May 03, 2016","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Mar 2016","50.50","47.10","48.00","F","Apr 01, 2016","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","29 Feb 2016","47.10","43.50","44.30","F","Mar 01, 2016","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Jan 2016","43.50","45.50","45.20","F","Feb 01, 2016","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Dec 2015","45.50","43.30","45.00","F","Jan 14, 2016","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Nov 2015","43.30","48.10","48.40","F","Dec 01, 2015","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Oct 2015","48.10","49.90","-","F","Nov 02, 2015","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Sep 2015","49.90","48.90","49.00","F","Oct 01, 2015","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Aug 2015","48.90","51.40","-","F","Sep 01, 2015","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Jul 2015","51.40","51.40","51.00","F","Aug 03, 2015","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Jun 2015","51.40","50.80","50.20","F","Jul 01, 2015","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 May 2015","50.80","45.40","-","F","Jun 01, 2015","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Apr 2015","45.40","47.90","47.90","F","May 04, 2015","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Mar 2015","47.90","47.60","-","F","Apr 01, 2015","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","28 Feb 2015","47.60","54.20","52.00","F","Mar 02, 2015","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Jan 2015","54.20","50.20","50.10","F","Feb 02, 2015","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Dec 2014","50.20","53.30","-","F","Jan 14, 2015","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Nov 2014","53.30","50.10","51.80","F","Dec 01, 2014","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Oct 2014 (R)","50.10","50.80","51.20","F","Nov 03, 2014","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Sep 2014 (R)","50.80","49.00","50.10","F","Oct 01, 2014","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Aug 2014","49.00","45.90","47.80","F","Sep 01, 2014","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Jul 2014","45.90","46.60","-","F","Aug 01, 2014","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Jun 2014","46.60","44.30","47.00","F","Jul 01, 2014","09:00","-"
